Office ID,MANUFACTURER,MANFACTURINGYEAR,Name,Lat,Lon,Substation_No,Serial_No,Voltage,Capacity,FUNCTIONAL_LOC
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,114223,30.00537475,40.21679472,114223,<Null>,<Null>,<Null>,4300-JSS-114223
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,290134,29.82541794,38.94348197,290134,<Null>,<Null>,<Null>,4300-JDS-290134
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,111762,29.9937614,40.12642255,111762,<Null>,<Null>,<Null>,4300-JSS-111762
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,270284,29.90457773,39.28412112,270284,<Null>,<Null>,<Null>,4300-JDS-270284
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,280032,29.67040266,39.66756913,280032,<Null>,<Null>,<Null>,4300-JDS-280032
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,280001,29.66911284,39.6749444,280001,<Null>,<Null>,<Null>,4300-JDS-280001
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,280003,29.66986861,39.67270875,280003,<Null>,<Null>,<Null>,4300-JDS-280003
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,128283,29.94905317,40.20253934,128283,<Null>,<Null>,<Null>,4300-JSS-128283
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118036,29.94526995,40.2949776,118036,<Null>,<Null>,<Null>,4300-JSS-118036
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,181471,30.08521716,40.23377771,181471,<Null>,<Null>,<Null>,4300-JSS-181471
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,102169,29.97448089,40.19037363,102169,<Null>,<Null>,<Null>,4300-JSS-102169
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,167217,30.01163331,40.28568791,167217,<Null>,<Null>,<Null>,4300-JSS-167217
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182632,30.11347735,40.38652687,182632,<Null>,<Null>,<Null>,4300-JSS-182632
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182649,30.11452661,40.38649698,182649,<Null>,<Null>,<Null>,4300-JSS-182649
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182633,30.11486713,40.38731766,182633,<Null>,<Null>,<Null>,4300-JSS-182633
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118284,29.97636032,40.38210654,118284,<Null>,<Null>,<Null>,4300-JSS-118284
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,180510,30.06051404,40.36219828,180510,<Null>,<Null>,<Null>,4300-JSS-180510
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,162128,29.88893881,40.20401137,162128,<Null>,<Null>,<Null>,4300-JSS-162128
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,181454,30.24663206,40.28573654,181454,<Null>,<Null>,<Null>,4300-JSS-181454
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,211102,29.77403171,39.838314,211102,<Null>,<Null>,<Null>,4300-JDS-211102
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,213062,29.84697086,39.83311469,213062,<Null>,<Null>,<Null>,4300-JDS-213062
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,181439,29.81055178,38.91865987,181439,<Null>,<Null>,<Null>,4300-JSS-181439
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611137,31.38318186,37.2886167,611137,<Null>,<Null>,<Null>,4300-JQS-611137
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,111810,30.01631276,40.08015149,111810,<Null>,<Null>,<Null>,4300-JSS-111810
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112636,29.99591311,40.03592118,112636,<Null>,<Null>,<Null>,4300-JSS-112636
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118395,29.93617817,40.3679847,118395,<Null>,<Null>,<Null>,4300-JSS-118395
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,641580,30.50198114,38.16189848,641580,<Null>,<Null>,<Null>,4300-JTS-641580
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,641277,30.48831583,38.14365472,641277,<Null>,<Null>,<Null>,4300-JTS-641277
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,648581,30.56217315,38.22631752,648581,<Null>,<Null>,<Null>,4300-JTS-648581
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,641577,30.46996436,38.16793336,641577,<Null>,<Null>,<Null>,4300-JTS-641577
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,641577,30.53460417,38.20303505,641577,<Null>,<Null>,<Null>,4300-JTS-641577
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,621109,31.29627775,37.35595776,621109,<Null>,<Null>,<Null>,4300-JQS-621109
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,640365,30.43196301,38.22050553,640365,<Null>,<Null>,<Null>,4300-JTS-640365
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,181477,30.11369829,40.27394531,181477,<Null>,<Null>,<Null>,4300-JSS-181477
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,192106,29.46188769,41.169452,192106,<Null>,<Null>,<Null>,4300-JSS-192106
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,192107,29.36102663,41.28526402,192107,<Null>,<Null>,<Null>,4300-JSS-192107
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,192104,29.70698083,40.62924536,192104,<Null>,<Null>,<Null>,4300-JSS-192104
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,181482,30.32966771,40.30075405,181482,<Null>,<Null>,<Null>,4300-JSS-181482
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,652393,30.45589052,38.25169045,652393,<Null>,<Null>,<Null>,4300-JTS-652393
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,656421,30.58039596,38.14597866,656421,<Null>,<Null>,<Null>,4300-JTS-656421
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,640351,30.46861272,38.23565096,640351,<Null>,<Null>,<Null>,4300-JTS-640351
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,614064,30.99538699,37.72109975,614064,<Null>,<Null>,<Null>,4300-JQS-614064
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169247,29.80040924,40.07854298,169247,<Null>,<Null>,<Null>,4300-JSS-169247
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,616157,31.02408478,37.65663831,616157,<Null>,<Null>,<Null>,4300-JQS-616157
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169291,29.80779355,40.10353502,169291,<Null>,<Null>,<Null>,4300-JSS-169291
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,161320,29.89155804,40.22388867,161320,<Null>,<Null>,<Null>,4300-JSS-161320
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182685,30.13324773,40.36716146,182685,<Null>,<Null>,<Null>,4300-JSS-182685
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,603450,31.34107645,37.36439304,603450,<Null>,<Null>,<Null>,4300-JQS-603450
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,137112,30.06228201,40.22426417,137112,<Null>,<Null>,<Null>,4300-JSS-137112
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,183436,30.28719846,40.17055325,183436,<Null>,<Null>,<Null>,4300-JSS-183436
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,228055,29.82748036,39.84565206,228055,<Null>,<Null>,<Null>,4300-JDS-228055
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624088,31.37904871,37.28120565,624088,<Null>,<Null>,<Null>,4300-JQS-624088
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,641576,30.44939273,38.18579046,641576,<Null>,<Null>,<Null>,4300-JTS-641576
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,602474,31.34281412,37.34387294,602474,<Null>,<Null>,<Null>,4300-JQS-602474
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,138288,30.06054772,40.270024,138288,<Null>,<Null>,<Null>,4300-JSS-138288
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,191139,29.9648954,40.4048682,191139,<Null>,<Null>,<Null>,4300-JSS-191139
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,116214,30.00845011,40.26166053,116214,<Null>,<Null>,<Null>,4300-JSS-116214
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,111782,30.14662529,40.09595044,111782,<Null>,<Null>,<Null>,4300-JSS-111782
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,641583,30.46732059,38.17031078,641583,<Null>,<Null>,<Null>,4300-JTS-641583
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,653233,30.40703273,38.44530505,653233,<Null>,<Null>,<Null>,4300-JTS-653233
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112585,30.03769078,39.96815111,112585,<Null>,<Null>,<Null>,4300-JSS-112585
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,115163,29.99323081,40.22288882,115163,<Null>,<Null>,<Null>,4300-JSS-115163
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,181475,30.49938855,40.44263675,181475,<Null>,<Null>,<Null>,4300-JSS-181475
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,166339,29.82625036,40.32054856,166339,<Null>,<Null>,<Null>,4300-JSS-166339
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182372,30.1161435,40.38787588,182372,<Null>,<Null>,<Null>,4300-JSS-182372
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,641588,30.48752119,38.20045789,641588,<Null>,<Null>,<Null>,4300-JTS-641588
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,623094,31.34968505,37.38988006,623094,<Null>,<Null>,<Null>,4300-JQS-623094
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,617065,30.98736257,37.72640762,617065,<Null>,<Null>,<Null>,4300-JQS-617065
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,614167,31.19984779,37.57322364,614167,<Null>,<Null>,<Null>,4300-JQS-614167
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182634,30.11347057,40.38907489,182634,<Null>,<Null>,<Null>,4300-JSS-182634
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,111822,30.04308641,40.05805615,111822,<Null>,<Null>,<Null>,4300-JSS-111822
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,160018,29.88573798,40.21426531,160018,<Null>,<Null>,<Null>,4300-JSS-160018
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,160067,29.88462702,40.2160889,160067,<Null>,<Null>,<Null>,4300-JSS-160067
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,180999,30.06361705,40.31276493,180999,<Null>,<Null>,<Null>,4300-JSS-180999
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,231079,29.8357753,39.8793066,231079,<Null>,<Null>,<Null>,4300-JDS-231079
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,111831,30.01957251,40.04795136,111831,<Null>,<Null>,<Null>,4300-JSS-111831
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,133089,29.91963709,40.1925163,133089,<Null>,<Null>,<Null>,4300-JSS-133089
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,614166,31.19910697,37.56356395,614166,<Null>,<Null>,<Null>,4300-JQS-614166
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112645,29.94798373,40.05295492,112645,<Null>,<Null>,<Null>,4300-JSS-112645
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112634,29.92327904,40.09860433,112634,<Null>,<Null>,<Null>,4300-JSS-112634
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,114267,30.03656908,40.25622423,114267,<Null>,<Null>,<Null>,4300-JSS-114267
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,109137,29.9890938,40.19720503,109137,<Null>,<Null>,<Null>,4300-JSS-109137
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182374,30.05651351,40.39446986,182374,<Null>,<Null>,<Null>,4300-JSS-182374
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122074,29.9383669,40.22727392,122074,<Null>,<Null>,<Null>,4300-JSS-122074
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,622140,31.2837421,37.43034722,622140,<Null>,<Null>,<Null>,4300-JQS-622140
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,648560,30.50834337,38.13279257,648560,<Null>,<Null>,<Null>,4300-JTS-648560
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118392,29.96867628,40.24916603,118392,<Null>,<Null>,<Null>,4300-JSS-118392
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,130061,29.94418303,40.17264396,130061,<Null>,<Null>,<Null>,4300-JSS-130061
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,160132,29.90056973,40.20602501,160132,<Null>,<Null>,<Null>,4300-JSS-160132
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,160131,29.90128392,40.2041468,160131,<Null>,<Null>,<Null>,4300-JSS-160131
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,160130,29.89755959,40.20611701,160130,<Null>,<Null>,<Null>,4300-JSS-160130
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,211112,29.77622463,39.84117521,211112,<Null>,<Null>,<Null>,4300-JDS-211112
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,260297,29.80502935,39.68649763,260297,<Null>,<Null>,300,4300-JDS-260297
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,213065,29.84536324,39.83258622,213065,<Null>,<Null>,<Null>,4300-JDS-213065
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,290195,29.82801787,38.93239493,290195,<Null>,<Null>,<Null>,4300-JDS-290195
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,180506,30.05996606,40.32092594,180506,<Null>,<Null>,<Null>,4300-JSS-180506
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,181480,30.19208217,40.26898695,181480,<Null>,<Null>,<Null>,4300-JSS-181480
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,165098,29.85834723,40.20815349,165098,<Null>,<Null>,<Null>,4300-JSS-165098
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,165092,29.8577962,40.20967839,165092,<Null>,<Null>,<Null>,4300-JSS-165092
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,231046,29.81930666,39.88356355,231046,<Null>,<Null>,<Null>,4300-JDS-231046
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,231044,29.81956746,39.88618416,231044,<Null>,<Null>,<Null>,4300-JDS-231044
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,231045,29.8184007,39.88019195,231045,<Null>,<Null>,<Null>,4300-JDS-231045
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,111834,30.08195691,40.07328312,111834,<Null>,<Null>,<Null>,4300-JSS-111834
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,164608,29.85869113,40.21289409,164608,<Null>,<Null>,<Null>,4300-JSS-164608
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118267,29.90713045,40.3811149,118267,<Null>,<Null>,<Null>,4300-JSS-118267
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,656424,30.60936158,38.11816482,656424,<Null>,<Null>,<Null>,4300-JTS-656424
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,290207,29.81261135,38.91578675,290207,<Null>,<Null>,<Null>,4300-JDS-290207
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,290206,29.80930473,38.91304494,290206,<Null>,<Null>,<Null>,4300-JDS-290206
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,231073,29.83540456,39.87563,231073,<Null>,<Null>,<Null>,4300-JDS-231073
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,231171,29.83436512,39.87437406,231171,<Null>,<Null>,<Null>,4300-JDS-231171
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,211107,29.78495912,39.83125202,211107,<Null>,<Null>,<Null>,4300-JDS-211107
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,652398,30.46954603,38.29881811,652398,<Null>,<Null>,<Null>,4300-JTS-652398
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182711,30.12293009,40.38109762,182711,<Null>,<Null>,<Null>,4300-JSS-182711
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,653232,30.37790616,38.39524458,653232,<Null>,<Null>,<Null>,4300-JTS-653232
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,640374,30.42223914,38.20991896,640374,<Null>,<Null>,<Null>,4300-JTS-640374
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,654266,30.3118529,38.70427915,654266,<Null>,<Null>,<Null>,4300-JTS-654266
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,648578,30.58471583,38.20946249,648578,<Null>,<Null>,<Null>,4300-JTS-648578
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,161002,29.88401422,40.21975307,161002,<Null>,<Null>,<Null>,4300-JSS-161002
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,161322,29.88416682,40.21966204,161322,<Null>,<Null>,<Null>,4300-JSS-161322
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,651204,30.4911664,38.2636502,651204,<Null>,<Null>,<Null>,4300-JTS-651204
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,651205,30.49322167,38.2645431,651205,<Null>,<Null>,<Null>,4300-JTS-651205
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182691,30.15224302,40.39268274,182691,<Null>,<Null>,<Null>,4300-JSS-182691
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,651204,30.49115256,38.2636232,651204,<Null>,<Null>,<Null>,4300-JTS-651204
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,132158,29.90728015,40.17262624,132158,<Null>,<Null>,<Null>,4300-JSS-132158
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,180064,30.14943668,40.32360738,180064,<Null>,<Null>,<Null>,4300-JSS-180064
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,166340,29.8855594,40.35174998,166340,<Null>,<Null>,<Null>,4300-JSS-166340
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112648,29.989279,40.1361764,112648,<Null>,<Null>,<Null>,4300-JSS-112648
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,111832,30.10106202,40.11059935,111832,<Null>,<Null>,<Null>,4300-JSS-111832
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,182695,30.03932911,40.44332594,182695,<Null>,<Null>,<Null>,4300-JSS-182695
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611134,31.38156427,37.29868758,611134,<Null>,<Null>,<Null>,4300-JQS-611134
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,130054,29.94368627,40.17404915,130054,<Null>,<Null>,<Null>,4300-JSS-130054
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,654263,30.28727639,38.75112133,654263,<Null>,<Null>,<Null>,4300-JTS-654263
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,658390,30.72026251,37.94583352,658390,<Null>,<Null>,<Null>,4300-JTS-658390
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,615200,31.09318062,37.61689643,615200,<Null>,<Null>,<Null>,4300-JQS-615200
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,615202,31.08466265,37.6317903,615202,<Null>,<Null>,<Null>,4300-JQS-615202
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,653235,30.42626659,38.42589034,653235,<Null>,<Null>,<Null>,4300-JTS-653235
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,640364,30.48190037,38.22746964,640364,<Null>,<Null>,<Null>,4300-JTS-640364
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624085,31.37460038,37.28278859,624085,<Null>,<Null>,<Null>,4300-JQS-624085
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,654256,30.3471144,38.72287755,654256,<Null>,<Null>,<Null>,4300-JTS-654256
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,114123,30.01991164,40.23882702,114123,<Null>,<Null>,<Null>,4300-JSS-114123
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,280029,29.66680218,39.66674826,280029,<Null>,<Null>,<Null>,4300-JDS-280029
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,280023,29.66798901,39.66573716,280023,<Null>,<Null>,<Null>,4300-JDS-280023
Domah Al-Jundal Office مكتب خدمات دومة الجندل,<Null>,<Null>,280030,29.6686126,39.66852202,280030,<Null>,<Null>,<Null>,4300-JDS-280030
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,114255,30.02060461,40.23884965,114255,<Null>,<Null>,<Null>,4300-JSS-114255
