Office,التجهيز,Subscription,Breaker,consumption,x,y
3410,5001235786,33010130739,100,2407.41,40.24627358,30.00710261
3410,5001310194,33010355631,100,2407.23,40.1068179,30.02510006
3410,5001299680,33010517908,100,2406.93,40.37237091,29.82178585
3410,5001287331,33010278747,60,2406.26,40.20401671,29.99568177
3440,5011715980,3120338421,70,2406.14,38.2192968,30.51107738
3440,5011777111,3120343743,70,2404.01,38.0257,30.6898
3410,5001329392,33010634047,60,2402.71,40.06029715,29.85730882
3410,5001253046,33010083343,100,2402.35,40.1053745,29.97037202
3410,5001286502,33010043741,100,2397.26,40.21202525,29.89581752
3410,5001306450,33010459976,100,2397.18,40.37497742,29.81878679
3410,5001249034,33010082794,100,2397.04,40.0979,29.9752
3430,5001440026,33110091043,160,2392.01,37.3710076,31.31156357
3410,5001210213,33010064179,160,2390.59,40.1831,29.8507
3410,5001277857,33010469195,100,2388.9,40.36924809,29.82701693
3410,5001296808,33010126997,100,2387.52,40.11082163,30.00399258
3410,5001308364,33010644071,100,2384.31,40.15377438,30.07983942
3410,5001305959,33010369547,100,2382.53,40.0909,29.9932
3410,5011661967,3011122670,50,2379.63,40.1402,30.083
3440,5009187531,33120240737,70,2379.35,38.0825757,30.62952769
3410,5001223528,33010113157,150,2375.78,40.09504111,30.00667544
3410,5001325565,33010649792,60,2374.86,40.2773794,30.29964271
3410,5001244725,33010131979,100,2372.21,40.38318864,30.12040717
3420,5001284316,33060064051,200,2370.8,39.61930567,29.83204633
3420,5004139749,33060174052,60,2370.35,39.49180412,29.84480823
3410,5001283931,33010440787,150,2370.13,40.25703429,30.07893711
3410,5001238955,33010115616,100,2368.37,40.3112,30.15
3410,5008280536,33010710990,70,2367.46,40.08237053,30.06741754
3410,5001300838,33010457891,100,2366.43,40.15547104,30.0669244
3440,5001373959,33120073423,60,2366.07,38.24609093,30.50195901
3410,5010814811,3011057938,70,2361.95,40.18999882,30.10741565
3410,5001323370,33010389451,100,2361.81,40.14142428,30.01234431
3430,5001389032,33110066971,100,2361.78,37.39428045,31.31416687
3410,5001330678,33010406874,100,2361.44,40.19986146,30.09721529
3410,5001313281,33010629056,100,2361.33,40.11184594,29.94504412
3420,5001299984,33060050681,200,2360.4,39.81271281,29.95798887
3410,5001327924,33010375796,100,2359.39,40.14314583,30.05576215
3410,5001301071,33010127798,160,2359.1,40.23292,29.98805
3410,5008479818,33010729982,100,2355.1,40.4045,29.8567
3410,5009395975,33010931328,70,2352.55,40.3159,30.01979
3410,5008901793,33010773739,70,2352.51,40.17977928,30.02915455
3420,5001329889,33060027843,200,2350.4,39.8003,29.9375
3430,5001397275,33110366790,30,2350.19,37.55877227,31.25493684
3440,5010800608,3120302802,200,2350,38.1658,30.4764
3420,5009360686,33060213473,125,2349.53,39.8301,29.9202
3410,5001306534,33010460028,100,2348.6,40.23002935,30.112349
3440,5011653403,3120336079,200,2344.8,38.1775,30.5309
3410,5001295009,33010472261,100,2342.63,40.37970547,29.82183238
3410,5001268212,33010304954,100,2342.48,40.0141,29.8742
3410,5001317272,33010507652,100,2338.51,40.14021101,29.92196931
3410,5001235744,33010081026,100,2336.77,40.38222103,30.11920821
3410,5001327123,33010436309,160,2336.32,40.12628056,30.06956822
3440,5009626640,3120256684,70,2335.43,38.14813744,30.47404662
3410,5001294836,33010456651,100,2334.63,39.9755,29.8884
3430,5009274200,33110455559,70,2333.43,37.65279503,31.06060666
3410,5001281750,33010454316,200,2330,40.25250693,30.30282608
3410,5008236491,33010708731,70,2327.62,39.99234744,29.94096372
3440,5001377391,33120171863,60,2324.85,38.25797339,30.49662408
3410,5008065194,33010689681,100,2323.4,40.38067422,30.03616576
3410,5001308134,33010505228,100,2323.09,40.29159825,29.83133802
3410,5001299612,33010641801,100,2322.74,40.29503849,30.08967586
3410,5001318334,33010357958,160,2322.33,40.20402476,30.02929196
3440,5008143664,33120204740,30,2318.96,38.28123836,30.42776258
3440,5001367316,33120022907,100,2318.94,38.0641572,30.65269011
3410,5001293476,33010107150,100,2316.52,40.09578334,30.01503996
3430,5009397898,33110459914,70,2315.64,37.59174628,31.08051118
3430,5001374222,33110309757,200,2315.6,37.57683,31.09828
3410,5001244321,33010116702,100,2315.45,40.1029,29.9594
3420,5001279669,33060063044,100,2311.37,39.67989866,29.78236939
3440,5010154924,3120276730,100,2309.58,38.2723,30.5018
3410,5008673705,33010751437,100,2309.15,40.29908508,30.20496026
3440,5001410659,33120144552,100,2308.73,38.27196296,30.50860746
3410,5009920301,3010966243,100,2307.87,40.05837033,30.07107873
3410,5001326506,33010405071,100,2306.98,40.41494761,30.06929767
3410,5001310239,33010355668,60,2306.05,40.07547148,29.91983291
3410,5001323879,33010344889,100,2305.12,40.29354495,30.02290908
3410,5001305358,33010520019,60,2301.18,40.29289932,30.09213685
3440,5001340646,33120134832,100,2300.68,38.19689356,30.54304747
3410,5010914662,3011064146,150,2299.8,40.39533506,30.09232069
3410,5001326223,33010390040,100,2299.62,40.33335414,29.95468221
3410,5001305598,33010399724,160,2298.77,40.20178011,30.03031271
3420,5001289188,33060109081,200,2298,38.80906967,29.71865205
3410,5007895693,33010676172,100,2291.22,39.97116019,29.99235818
3430,5001384841,33110230601,60,2287.43,37.36882897,31.3130619
3410,5001324336,33010345616,160,2285.44,40.35148,30.051
3410,5001288101,33010125111,100,2284.39,40.24220755,29.99344
3410,5009975105,3010969325,70,2282.88,40.34277,29.88052
3410,5007919184,33010680934,100,2281.72,40.19565046,30.0933274
3410,5001301005,33010251289,100,2280.6,40.08355372,30.01271405
3430,5007999580,33110388447,30,2278.5,37.64465863,31.04228954
3410,5001287566,33010278891,100,2278.3,40.17242911,30.03317661
3410,5010878241,3011066141,70,2275.92,40.11003072,30.16981969
3410,5010677206,3011028696,100,2274.51,40.31765397,29.94487295
3410,5001270745,33010121453,100,2271.17,40.22756896,29.87638348
3410,5004141031,33010652500,100,2270.01,40.15994395,29.95564006
3410,5010528216,3011032840,100,2266.31,40.4019,29.9687
3440,5001422874,33120065118,100,2265.81,38.2196556,30.52520424
3410,5010124809,3010982210,100,2263.95,40.24318022,30.08752116
3410,5001306059,33010459724,100,2263.84,40.18042458,29.81075307
3410,5001275870,33010514129,60,2262.57,40.0398,29.8997
3430,5001361084,33110340041,150,2261.75,37.15269458,31.44484633
3410,5001321256,33010493762,100,2260.94,40.28747714,29.85203235
3410,5001266905,33010347844,100,2256.65,40.1916503,30.08700124
3410,5001282068,33010123761,100,2253.54,40.20949408,29.97720727
3410,5008525438,33010733116,100,2248.91,40.30411105,29.84558077
3410,5008992434,33010784760,160,2247.08,40.3056974,29.87377776
3410,5001276643,33010514620,100,2244.48,40.08198753,29.96363443
3420,5001309580,33060037278,200,2244,39.83226427,29.96532285
3440,5001414934,33120176618,70,2243.35,38.39960071,30.38775352
3410,5001304892,33010325490,150,2243.04,40.0541,29.9396
3440,5008877638,33120230356,100,2242.65,38.20352571,30.45885079
3410,5001288158,33010336386,150,2242.04,40.15164002,29.95485483
3410,5001248422,33010117451,200,2240.8,40.44380231,29.80259082
3410,5001259263,33010288233,160,2240.41,40.10637,30.06358
3430,5001393516,33110084138,100,2238.62,37.35194126,31.30090952
3410,5001318278,33010224817,200,2238,40.20103898,29.93796662
3410,5001258707,33010228370,100,2237.14,40.1979761,29.85311463
3440,5001446316,33120100413,60,2237.11,37.85147308,30.81507315
3440,5008048180,33120200965,150,2235.24,38.38668827,30.39095577
3440,5010647494,3120293409,200,2234.8,38.23465226,30.5516509
3410,5001275961,33010320223,60,2233.8,40.2494,30.0331
3410,5001287800,33010124910,200,2231.6,40.07811263,29.92833323
3410,5001322649,33010434270,150,2231.34,40.13484005,30.11381204
3410,5008414361,33010726013,70,2231.1,40.15786467,29.9810347
3410,5009642439,3010948076,70,2229.84,40.1608696,30.04549452
3410,5001295413,33010337955,160,2229.13,40.31559594,30.01927975
3410,5001310195,33010237477,100,2225.72,40.1021,29.9962
3440,5001374514,33120058599,100,2225.62,38.26295091,30.46039546
3410,5001329683,33010436819,100,2221,40.14585524,30.06156436
3440,5001402572,33120062715,100,2220.76,38.307413,30.46818472
3410,5007960224,33010681305,60,2220.68,40.44603827,29.79006379
3410,5001267397,33010245728,100,2218.78,40.23639902,30.07470417
3410,5001286163,33010075074,160,2218.06,40.32349178,30.06234064
3410,5001290816,33010426901,60,2218,40.31570743,29.9566381
3410,5001279775,33010320733,100,2213.94,40.15284921,29.95636953
3410,5001263325,33010362573,100,2213.13,40.30840644,30.22805825
3410,5001308057,33010627721,100,2211.43,39.9875,29.8053
3410,5001329951,33010619926,60,2211.21,40.14457827,30.10015451
3440,5001352907,33120136069,100,2210.86,38.26937959,30.47103614
3440,5011606470,3120334996,40,2209.8,38.18563299,30.473631
3410,5001332292,33010635151,30,2208.35,40.33660256,30.10380196
3410,5001317586,33010508041,150,2207.02,40.3884,29.82492
3440,5008331732,33120210541,160,2205.93,38.19739165,30.57695
3410,5001328222,33010346883,200,2203.2,40.1667801,29.90555604
3440,5008137318,33120203804,50,2198.42,38.19815487,30.50735368
3420,5001328869,33060133659,300,2198.4,39.4667,29.9021
3430,5001875529,33110377265,160,2197.5,37.6860633,31.0313147
3430,5001439746,33110173944,100,2196.33,37.4804108,31.24253993
3430,5011220482,3110537761,100,2191.06,37.43690995,31.27889702
3410,5001277843,33010122782,100,2190.45,40.08890638,29.95001058
3440,5009257120,33120243944,100,2189.96,38.66517,30.35486
3410,5004143122,33010672404,100,2189.2,40.10850001,29.91211457
3410,5001328628,33010482339,100,2187.91,40.31834738,30.02755725
3440,5001443218,33120082235,60,2187.59,38.28037473,30.47846715
3410,5008443787,33010727549,70,2187.42,40.2707,30.2809
3410,5001248816,33010132573,200,2187.2,40.3842421,30.07746777
3420,5009082682,33060207298,70,2185.86,39.44486,29.83723
3430,5001425362,33110171940,100,2185.11,37.47255893,31.24283997
3410,5008594959,33010741996,100,2184.38,40.3780621,30.09388733
3410,5001290755,33010396562,100,2184.34,40.11887093,30.0775222
3440,5011670528,3120336195,70,2181.6,38.1373,30.5949
3430,5001443546,33110356121,100,2181.41,37.51085955,31.2763244
3410,5001298400,33010108353,200,2179.2,40.17764782,30.01655017
3420,5001311421,33060022177,200,2175.2,39.7971,29.9318
3410,5009371415,33010929802,70,2173.77,40.33234426,29.8546557
3440,5001380847,33120024788,90,2171.97,38.24427786,30.47506998
3410,5001326556,33010420532,100,2169.96,40.23044523,30.1301788
3410,5001293827,33010624532,100,2169.21,40.40887958,29.93381573
3410,5008168068,33010702924,100,2168.2,40.02929618,29.86339062
3410,5001239228,33010115859,100,2168.12,40.10112787,29.98225389
3410,5009421154,33010929464,100,2165.57,40.07807,29.88897
3440,5011516217,3120331288,70,2164.87,38.39584977,30.43179028
3440,5001373741,33120138930,60,2164.73,38.25685505,30.52078232
3410,5001281356,33010137373,100,2164.61,40.23469903,29.87717658
3410,5001239162,33010115797,100,2163.41,40.42094292,29.83571428
3410,5009068282,33010794265,100,2163.13,40.13183476,29.98593428
3410,5001322908,33010449405,100,2162.04,40.42061381,29.87928389
3410,5001312392,33010299461,100,2158.35,40.13926043,30.0536395
3410,5004134194,33010670894,60,2154.04,40.34949137,30.10744831
3410,5001327727,33010361001,100,2153.81,40.14082153,29.97207751
3430,5011089580,3110526015,150,2153.74,37.41249828,31.27627557
3440,5001431543,33120016491,100,2151.87,38.21706479,30.46616313
3440,5001846912,33120187219,60,2149.75,38.40659135,30.41053525
3410,5007977869,33010682133,100,2149.31,40.33659611,30.17039761
3410,5001321710,33010418516,100,2149.16,40.35555582,30.05193861
3440,5001361450,33120072696,150,2148.3,38.16332367,30.46727922
3410,5001292362,33010456348,100,2146.75,40.32850325,30.02598847
3420,5001314364,33060022829,200,2145.6,39.7771,29.9228
3440,5001445679,33120100066,60,2144.95,38.22048096,30.50968632
3420,5001291162,33060049475,200,2142.4,39.82199665,29.86562492
3410,5008534659,33010736548,100,2139.95,40.1198,30.1396
3410,5001328458,33010377039,100,2139.7,40.29915894,30.0048666
3410,5001289871,33010138307,100,2138.52,40.17959,30.00453
3410,5010717144,3011042158,70,2137.61,39.9898,29.8058
3440,5001422732,33120065038,100,2136.62,38.21478329,30.51970563
3410,5009117139,33010797098,50,2135.72,40.311,29.8654
3410,5001263914,33010407586,150,2135.46,40.08014541,29.97292864
3410,5008809814,33010766117,150,2135.1,40.07905411,30.00564846
3410,5010500214,3011030219,150,2132.65,40.26751778,30.09856227
3410,5009423345,33010932700,70,2131.8,40.07906852,29.89184236
3410,5001326594,33010435830,60,2130.35,40.31134573,30.10557733
3410,5009275334,33010919904,100,2129.93,40.32464,29.9223
3410,5008659429,33010747597,30,2129.66,40.23982606,29.82881201
3420,5010893895,3060244077,100,2129.24,39.87706483,29.83040705
3410,5001323365,33010330801,100,2129.22,40.21402258,30.0960679
3410,5001278024,33010364658,100,2128.79,40.17621189,30.01834704
3440,5001385750,33120092026,100,2127.4,38.1633215,30.46727798
3430,5001388739,33110083088,100,2127.35,37.38879224,31.28782426
3420,5001280218,33060063358,100,2125.16,39.68522413,29.78739215
3440,5009102167,33120238256,160,2124.66,38.41885713,30.37815595
3410,5010255768,3011000532,100,2122.55,40.23296798,30.13195697
3410,5008243184,33010708712,100,2122.07,40.19685117,30.09842729
3430,5001337132,33110175546,200,2120.4,37.58280567,31.12280122
3410,5009847136,3010960633,100,2119.89,40.1904,30.1025
3420,5001330126,33060028072,200,2119.6,39.8334,29.9417
3410,5001308192,33010643799,100,2111.63,40.35291,30.16534
3410,5001272400,33010378949,150,2111.07,40.42626231,30.04671031
3410,5001294710,33010126244,150,2110.75,40.23739189,29.81462572
3440,5001386152,33120009001,100,2110.49,38.10925202,30.57727135
3410,5008638524,33010746179,70,2110.39,40.18764317,30.04450966
3440,5010847345,3120304656,70,2110.18,38.7108,30.3169
3410,5001310955,33010431071,100,2110,40.35366802,30.05260157
3410,5001231855,33010130265,160,2109.12,40.41740721,29.85811627
3440,5001361543,33120022685,60,2108.41,38.23178714,30.47715563
3410,5011265395,3011093999,70,2106.89,40.33479165,30.13413521
3420,5001331602,33060029893,200,2106.8,39.7787,29.9029
3430,5001436560,33110140630,100,2104.43,37.3607525,31.2730774
3440,5011061145,3120320801,100,2101.7,38.17683088,30.41396832
3440,5001414692,33120078420,200,2101.6,38.27376085,30.43946963
3440,5008886811,33120230875,50,2099.89,38.20914123,30.51824658
3410,5001300669,33010251082,100,2098.56,40.12465,29.96351
3440,5001431145,33120016230,100,2097.09,38.25771155,30.48451008
3410,5001329822,33010451861,100,2094.83,40.29689379,30.08333731
3420,5001331531,33060090749,200,2093.2,39.73115728,29.85829165
3410,5001307548,33010145099,100,2092.69,40.1693402,29.87166574
3410,5004129930,33010667914,100,2090.13,40.28252993,29.84660816
3410,5001279856,33010410026,100,2085.44,40.12386385,30.1143327
3420,5001333089,33060107176,200,2083.6,39.83553295,29.93663139
3410,5001297665,33010089759,160,2083.42,40.1301,29.9874
3420,5001382032,33060167700,60,2082.29,39.7781,29.9109
3440,5001344650,33120020500,100,2081.63,38.12361532,30.55374392
3410,5001317990,33010357681,150,2078.31,40.04481622,29.94789982
3410,5001279159,33010637399,100,2076.91,40.0638,30.0261
3410,5001318576,33010358141,100,2076.54,40.10717741,30.03264485
3410,5001330228,33010437315,100,2074.97,40.24467427,29.82297672
3410,5010781720,3011054275,100,2074.84,40.28404293,29.83051872
3410,5001332443,33010497780,150,2074.03,40.19503147,30.28777564
3410,5001263016,33010259788,100,2072.63,40.37573455,30.09536746
3430,5001413207,33110218741,125,2072.61,37.59206109,31.09907684
3410,5004087452,33010664494,100,2072.29,40.29870475,30.10481286
3410,5001326669,33010331844,100,2068.96,40.22750027,30.07507872
3440,5011044901,3120313889,40,2064.76,37.93906013,30.71453769
3410,5010847364,3011059988,100,2064.11,40.15841708,29.92313946
3410,5001253520,33010083666,100,2058.81,40.09973707,30.01791553
3440,5001389688,33120141167,200,2057.2,38.24055621,30.55085774
3440,5001410030,33120013111,100,2056.57,38.20268355,30.50629596
3410,5001332653,33010635607,100,2054.96,40.41930174,29.86341672
3440,5001431114,33120016211,90,2053.85,38.25963146,30.48402732
3430,5008467158,33110413371,200,2051.6,37.51248726,31.224847
3410,5001307560,33010145221,150,2050.42,40.21826274,30.258388
3410,5001293201,33010106921,100,2049.61,40.16081101,30.00878946
3410,5001322851,33010316042,100,2046.95,40.12647577,30.07412488
3420,5001316301,33060023479,200,2044.8,39.7728,29.9107
3410,5001274976,33010364111,150,2043.07,40.3046,30.2363
3410,5011874357,3011159992,100,2042.73,40.4071,29.8138
3410,5009500788,3010937519,100,2042.3,40.29712,30.08271
3410,5001318617,33010301255,100,2041.49,40.14660695,30.00351952
3410,5001317865,33010343086,160,2036.71,40.1599391,29.9006533
3410,5001305472,33010520091,100,2036.16,40.0362,29.9082
3420,5001313958,33060022542,80,2033.97,39.78110867,29.91244856
3410,5001297164,33010457505,100,2030.53,40.31739448,29.94691254
3440,5011700742,3120338270,70,2030.53,38.30357201,30.45529929
3410,5001279019,33010637281,100,2030.2,40.34232398,30.0375588
3440,5007977704,33120196989,200,2029.6,38.28981874,30.40756295
3410,5008413794,33010725992,70,2029.39,40.34794644,29.97605348
3410,5001304160,33010354286,100,2028.47,40.12770557,30.08878766
